author,date,source,summary,title,url
Associated Press,31/10/2017,fox-news,"New York Gov. Andrew Cuomo says a man in a rented pickup who mowed down pedestrians and bicyclists along a bike path near the World Trade Center memorial Tuesday was a ""lone wolf.""",A look at attacks where vehicles have been used as weapons,http://www.foxnews.com/world/2017/10/31/look-at-attacks-where-vehicles-have-been-used-as-weapons.html
Fox News,31/10/2017,fox-news,"Fox News Top NPR, New York Times executive accused of lewd sexual harassment Fox News Executive editor of the International Herald Tribune Michael Oreskes speaks at the Al Jazeera Forum ""Media and the Middle East - Beyond the Headlines"" in Doha April 1, 2007.…","Top NPR, New York Times executive accused of lewd sexual harassment - Fox News",http://www.foxnews.com/entertainment/2017/10/31/npr-news-editor-hit-with-allegations-sexual-harassment-by-two-women.html
Associated Press,31/10/2017,fox-news,"The Cancun International Airport has inaugurated a new terminal projected to make it Mexico's second busiest, with an estimated 31 million passengers per year.",New 4th terminal to make Cancun Mexico's No. 2 airport,http://www.foxnews.com/world/2017/10/31/new-4th-terminal-to-make-cancun-mexicos-no-2-airport.html
Alex Pappas,31/10/2017,fox-news,"Fox News NYC attack: Trump calls for stronger 'extreme vetting' Fox News The FBI is investigating the incident as terrorism, Fox News has learned. It is being jointly investigated by both the New York Police Department and the FBI. The Department of Homeland …",NYC attack: Trump calls for stronger 'extreme vetting' - Fox News,http://www.foxnews.com/politics/2017/10/31/nyc-attack-trump-calls-driver-sick-and-deranged.html
Fox News,01/11/2017,fox-news,Disney has officially ironed out the cast of its upcoming live-action “Lion King” adaptation and some pretty impressive names are now in the mix.,'The Lion King' live-action movie cast confirmed by Disney,http://www.foxnews.com/entertainment/2017/11/01/lion-king-live-action-movie-cast-confirmed-by-disney.html
Fox News,01/11/2017,fox-news,"Former first lady Michelle Obama explained Wednesday at a summit in Chicago that she believes men are “entitled,” and that women protect them too much.","Michelle Obama says men are 'entitled,' 'self-righteous' because women protect them too much",http://www.foxnews.com/politics/2017/11/01/michelle-obama-says-men-are-entitled-self-righteous-because-women-protect-them-too-much.html
Fox News,01/11/2017,fox-news,"Cajun restaurant's bathroom doors draw criticism, praise foxnews.com","Cajun restaurant's bathroom doors draw criticism, praise",http://www.foxnews.com/food-drink/2017/11/01/cajun-restaurants-bathroom-doors-draw-criticism-praise.html
Fox News,01/11/2017,fox-news,"Fox News Trump's Asia trip: Stops in Japan, China and beyond Fox News Insight from the Fox News foreign policy analyst, Taube Professor of International Relations at Carnegie Mellon University and a research fellow at the Hoover Institution. President Donald …","Trump's Asia trip: Stops in Japan, China and beyond - Fox News",http://www.foxnews.com/politics/2017/11/01/trumps-asia-trip-stops-in-japan-china-and-beyond.html
Associated Press,01/11/2017,fox-news,"The European Union and Japan have circulated a draft U.N. resolution that would condemn North Korea for diverting resources to pursue nuclear weapons and ballistic missiles instead of helping its people, more than half in need of food and medical care.",Draft UN resolution would condemn NKorea on rights abuses,http://www.foxnews.com/world/2017/11/01/draft-un-resolution-would-condemn-nkorea-on-rights-abuses.html
Associated Press,02/11/2017,fox-news,Fox News The Latest: Police say shoppers drew guns after shooting Fox News Colorado police investigating a shooting at a suburban Denver Walmart say they had to rule out customers who drew weapons as suspects after a gunman opened fire inside the store. Three…,The Latest: Police say shoppers drew guns after shooting - Fox News,http://www.foxnews.com/us/2017/11/02/latest-police-name-suspect-in-colorado-walmart-shooting.html
Fox News,02/11/2017,fox-news,"Fox News DNAinfo, Gothamist suddenly shut down after union fight Fox News DNAinfo and Gothamist, two major sources of local news for several U.S. cities, both suddenly shut down Thursday afternoon -- just a week after the sites' reporters and editors announce…","DNAinfo, Gothamist suddenly shut down after union fight - Fox News",http://www.foxnews.com/entertainment/2017/11/02/dnainfo-gothamist-suddenly-shut-down-after-bruising-union-fight.html
Associated Press,02/11/2017,fox-news,"Fox News Colorado Walmart shooting victims: Grandparents, young dad Fox News DENVER – The three people who died in the shooting at a suburban Denver Walmart were identified Thursday after police took suspect Scott Ostrem, 47, into custody. One was a grandfath…","Colorado Walmart shooting victims: Grandparents, young dad - Fox News",http://www.foxnews.com/us/2017/11/02/colorado-walmart-shooting-victims-grandparents-young-dad.html
Fox News,03/11/2017,fox-news,"The family of a woman with cerebral palsy is reportedly suing her former school district, alleging years of unacknowledged physical and emotional abuse.","Teacher taped shut mouth of Michigan student with cerebral palsy, lawsuit alleges",http://www.foxnews.com/us/2017/11/03/teacher-taped-shut-mouth-michigan-student-with-cerebral-palsy-lawsuit-alleges.html
Elizabeth Zwirz,03/11/2017,fox-news,"A conversation on ""The View"" got intense Friday morning after Keith Olbermann defended his recent tweet saying that President Trump and his family have done more damage to the U.S. than Usama bin Laden.",Keith Olbermann argues claim that Trump did more damage to the US than bin Laden,http://www.foxnews.com/politics/2017/11/03/keith-olbermann-argues-claim-that-trump-did-more-damage-to-us-than-bin-laden.html
Associated Press,03/11/2017,fox-news,Venezuela's government-stacked Supreme Court is blocking one of the nation's most prominent opposition leaders from leaving the country and requesting that his immunity from prosecution be lifted.,Venezuela high court targets key opposition leader,http://www.foxnews.com/world/2017/11/03/venezuela-high-court-targets-key-opposition-leader.html
Perry Chiaramonte,03/11/2017,fox-news,"Fox News Millennials think socialism would create a great safe space, study finds Fox News Nov. 7, 1973: A military parade on Red Square held in celebration of the 56th anniversary of Russia's 1917 socialist revolution. (Lev Polikashin/Sputnik via AP). Nearly…","Millennials think socialism would create a great safe space, study finds - Fox News",http://www.foxnews.com/us/2017/11/03/millennials-think-socialism-would-create-great-safe-space-study-finds.html
Sasha Savitsky,03/11/2017,fox-news,"Dolly Parton’s former publicist, Kirt Webster, offered fans meet-and-greets with the superstar singer in exchange for oral sex, three former employees tell Fox News.","Country music publicist Kirt Webster offered fans meet-and-greets, backstage passes in exchange for sex, employees say",http://www.foxnews.com/entertainment/2017/11/03/country-music-publicist-kirt-webster-offered-fans-meet-and-greets-backstage-passes-in-exchange-for-sex-employees-say.html
Fox News,04/11/2017,fox-news,"Fox News Johnny Depp allegedly showed up drunk to movie premiere, reports say Fox News The 54-year-old actor looked worse for wear at the London premiere of ""Murder on the Orient Express."" (AP). Arriving in London for the Nov. 2 premiere of his new film, “Mur…","Johnny Depp allegedly showed up drunk to movie premiere, reports say - Fox News",http://www.foxnews.com/entertainment/2017/11/04/johnny-depp-allegedly-showed-up-drunk-to-movie-premiere-reports-say.html
Associated Press,04/11/2017,fox-news,"Fox News Senior Saudi royal ousted, princes reportedly arrested Fox News RIYADH, Saudi Arabia – Saudi Arabia's King Salman on Saturday removed a prominent prince who headed the National Guard, replaced the economy minister and announced the creation of a new …","Senior Saudi royal ousted, princes reportedly arrested - Fox News",http://www.foxnews.com/world/2017/11/04/senior-saudi-royal-ousted-princes-reportedly-arrested.html
Associated Press,04/11/2017,fox-news,"Police in El Salvador say they've issued an arrest warrant for former TV anchor Jorge Hernandez, accusing him of laundering $8.1 million for ex-President Tony Saca.",Ex- Salvadoran TV anchor accused of money laundering,http://www.foxnews.com/world/2017/11/04/ex-salvadoran-tv-anchor-accused-money-laundering.html
Associated Press,04/11/2017,fox-news,"Los Angeles Times California party bus shooting leaves 1 dead, 3 wounded Fox News SANTA MONICA, Calif. – Police are looking for gunmen who shot up a party bus in Santa Monica, killing a woman passenger. Police say two unrelated party buses were parked near th…","California party bus shooting leaves 1 dead, 3 wounded - Fox News",http://www.foxnews.com/us/2017/11/04/california-party-bus-shooting-leaves-1-dead-3-wounded.html
Fox News,04/11/2017,fox-news,"Former DNC leader Donna Brazile says she considered replacing 2016 presidential candidate Hillary Clinton with then-Vice President Joe Biden after Clinton fainted in the closing weeks of the White House race, according to full review of Brazile’s upcoming boo…",Brazile as DNC chair considered replacing Clinton with Biden after she fainted: report,http://www.foxnews.com/politics/2017/11/04/brazile-as-dnc-chair-considered-replacing-clinton-with-biden-after-fainted-report.html
Associated Press,04/11/2017,fox-news,"Saudi Arabia's King Salman has removed a prominent prince who headed the National Guard, replaced the economy minister and announced the creation of a new anti-corruption committee.","Top Saudi official ousted, princes reportedly arrested",http://www.foxnews.com/world/2017/11/04/top-saudi-official-ousted-princes-reportedly-arrested.html
Fox News,04/11/2017,fox-news,Saudi Arabia’s air defense forces have reportedly intercepted a missile launched at an airport in the country’s capital from Yemen.,"Saudi Arabian forces intercept missile launched from Yemen, reports say",http://www.foxnews.com/world/2017/11/04/saudi-arabian-forces-intercept-missile-launched-from-yemen-reports-say.html
Associated Press,04/11/2017,fox-news,"Saudi Arabia said its forces intercepted Saturday evening a ballistic missile fired from Yemen toward one of the kingdom's major international airports on the outskirts of the capital, Riyadh.",Saudi Arabia intercepts missile targeting main airport,http://www.foxnews.com/world/2017/11/04/saudi-arabia-intercepts-missile-targeting-main-airport.html
